snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
39,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
40,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
41,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
42,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,0,LABEL: 0
43,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
44,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
45,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
46,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
47,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
48,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
49,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
0,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
1,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,0,LABEL: 0
2,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
3,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
4,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
5,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,0,LABEL: 0
6,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
7,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
8,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
9,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
10,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
11,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
12,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
13,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
14,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,0,LABEL: 0
15,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
16,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,0,LABEL: 0
17,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
18,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
19,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,0,LABEL: 0
20,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
21,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
22,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
23,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,0,LABEL: 0
24,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
25,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
26,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
27,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
28,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
29,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
30,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
31,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
32,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
33,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
34,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
35,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,1,1,LABEL: 1
36,5,15,5,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|Asian|BlackCaribbean|Austrian|ThaiCulture|KoreanLang|Aged|Supportive|Reviewer|WellDocumentedCode|Mid|PlatformEng|Portability|MergeApproved|AuthenticationModule,TwoSpirit,Asian,BlackCaribbean,Austrian,ThaiCulture,KoreanLang,Aged,Supportive,Reviewer,WellDocumentedCode,Mid,PlatformEng,Portability,MergeApproved,AuthenticationModule,0,1,LABEL: 1
